Sr..No.,Date,Field.Code,Species,Location.Encounterd,Gear.Type,Boat.Name,No..of.Hauls,Tow.duration.hours,Average.Haul.Duration..Hours.,Condition.at.encounter.,Snout.to.Vent..cm.,Body.Length..cm.,Tail.Length..cm.,Weight..g.,Sex,Month,Year,Remarks
658,03-02-2018,-,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,February,2018,
659,04-02-2018,HSDB94,Hydrophis schistosus,Dandi,GillNet,de7a16cd21ae6d914a699721bc1546b4,1,NA,1.75,Alive,60.5,70.2,9.7,380,Male,February,2018,
660,04-02-2018,HSDB95,Hydrophis schistosus,Dandi,GillNet,1b2f303e79f8b29eeb718aa1bb13eef3,1,NA,0.5,Alive,66.7,76.5,9.8,340,Male,February,2018,
661,04-02-2018,HSDB96,Hydrophis schistosus,Dandi,GillNet,1b2f303e79f8b29eeb718aa1bb13eef3,1,NA,0.5,Alive,65.7,75.7,10,360,Male,February,2018,
662,04-02-2018,HSDB97,Hydrophis schistosus,Dandi,GillNet,1b2f303e79f8b29eeb718aa1bb13eef3,1,NA,0.5,Alive,66.5,76.5,10,285,Female,February,2018,
663,04-02-2018,HSDB98,Hydrophis schistosus,Dandi,GillNet,33eebeb62676f7779dc613fb207f50a7,1,NA,0.5,Alive,96,109.6,13.6,505,Male,February,2018,
664,04-02-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,February,2018,Large
665,06-02-2018,HSDB99,Hydrophis schistosus,Dandi,GillNet,172455548f5faf74cc50941e93f07024,1,NA,0.25,Alive,61.5,70,8.5,260,Male,February,2018,injury behind neck
666,06-02-2018,HSDB100,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,86.5,97.6,11.1,355,Female,February,2018,
667,06-02-2018,HSMT18,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Alive,92.5,106,13.5,505,Female,February,2018,Gravid - 10 embryos
668,06-02-2018,HSMT19,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Alive,86.5,97,10.5,660,Female,February,2018,"gravid, moulting,lower jaw injured"
669,06-02-2018,HSMT20,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Alive,79.5,90,10.5,NA,Female,February,2018,
670,06-02-2018,HSDB101,Hydrophis schistosus,Dandi,GillNet,97f7aa7cd9952237841843757945658f,1,NA,NA,Alive,55.5,64.4,8.9,215,Male,February,2018,Benthic net
671,06-02-2018,HSDB102,Hydrophis schistosus,Dandi,GillNet,97f7aa7cd9952237841843757945658f,1,NA,NA,Alive,55.5,66.5,11,320,Male,February,2018,
672,07-02-2018,HSDB103,Hydrophis schistosus,Dandi,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,14,Alive,74.5,84.5,10,485,Female,February,2018,
673,07-02-2018,HCDB08,Hydrophis curtus,Dandi,GillNet,9c01cd78e7d320d2b9f5492178f54a59,1,NA,1,Alive,54.5,59.5,5,230,Female,February,2018,Blood marked as HCDB07
674,07-02-2018,HSDB104,Hydrophis schistosus,Dandi,GillNet,1b2f303e79f8b29eeb718aa1bb13eef3,1,NA,1,Alive,83.5,96.3,12.8,500,Male,February,2018,
675,07-02-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,February,2018,"Evicerated, stiff (2 - 3 days dead)"
676,07-02-2018,HCDB09,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,49,56,7,215,Male,February,2018,Scales marked as HCDB08
677,07-02-2018,HSMT21,Hydrophis schistosus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.75,Alive,65.5,72.5,7,260,Male,February,2018,
678,07-02-2018,HSMT22,Hydrophis schistosus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.75,Alive,74.5,80.5,6,460,Female,February,2018,
679,07-02-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,February,2018,
680,07-02-2018,HSDB105,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,70.5,80.5,10,NA,Male,February,2018,
681,07-02-2018,HCDB10,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,63.5,70.3,6.8,185,Female,February,2018,"Wairy end, scales marked as HCDB09"
682,07-02-2018,HSMT23,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,2.5,Alive,91.4,105.4,14,475,Male,February,2018,
683,07-02-2018,HSMT24,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,2.5,Alive,67.5,78,10.5,340,Male,February,2018,
684,08-02-2018,HCDB11,Hydrophis curtus,Dandi,GillNet,cb5ca844994047da799e6e56f15ebfd7,1,NA,2,Alive,57.5,63.5,6.5,360,Female,February,2018,Benthic net
685,08-02-2018,HCDB12,Hydrophis curtus,Dandi,GillNet,a92b44cf36fa71d385af3817d6fa29a0,1,NA,0.33,Alive,55,60.5,5.5,375,Female,February,2018,Benthic net
686,08-02-2018,HSDB106,Hydrophis schistosus,Dandi,GillNet,4e01d22d19cc6431df117145786bbfa9,1,NA,NA,Alive,80.5,88.5,8,650,Female,February,2018,
687,08-02-2018,HSDB107,Hydrophis schistosus,Dandi,GillNet,4e01d22d19cc6431df117145786bbfa9,1,NA,NA,Alive,84.5,94.5,10,630,Female,February,2018,"Injury near neck, left side"
688,09-02-2018,HSDB108,Hydrophis schistosus,Dandi,GillNet,1b2f303e79f8b29eeb718aa1bb13eef3,1,NA,0.33,Alive,77.5,87.5,10,570,Female,February,2018,
689,09-02-2018,HCDB13,Hydrophis curtus,Dandi,GillNet,217f5bfe74213deb3df33cdce4d7ac3f,1,NA,2.25,Alive,54.5,60,5.5,370,Female,February,2018,
690,09-02-2018,HSMT25,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,99,109.8,10.8,495,Female,February,2018,"Decomposing, bloody clotted, head damaged, moulting"
691,09-02-2018,HSMT26,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,100.5,112.5,12,NA,Male,February,2018,"Head damaged, bleeding from mouth"
692,09-02-2018,HSMT27,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,70.3,80.4,10.1,335,Male,February,2018,Moulting
693,09-02-2018,HSMT28,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,75,83,8,420,Female,February,2018,Gravid?
694,09-02-2018,HSMT29,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,90,105.5,15.5,510,Male,February,2018,
695,09-02-2018,HSMT30,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,83.5,93.5,10,510,Male,February,2018,
696,09-02-2018,HSMT31,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,95.8,107.4,11.6,850,Female,February,2018,Inhury on ventral side of body
697,09-02-2018,HSMT32,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,100.2,113.6,13.4,900,Female,February,2018,Injury behind neck
698,09-02-2018,HSMT33,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,84.5,94.3,9.8,585,Female,February,2018,Small wounds on body
699,09-02-2018,HSMT34,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,85.5,98,12.5,350,Male,February,2018,
700,09-02-2018,HSMT35,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,105.2,118.3,13.1,1135,Female,February,2018,
701,09-02-2018,HSMT36,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Alive,67,76.5,9.5,170,Male,February,2018,
702,09-02-2018,HSMT37,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,66,75.5,9.5,120,Male,February,2018,Growth near belly embedded in a hole
703,09-02-2018,HSMT38,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,81,92.6,11.6,215,Male,February,2018,
704,09-02-2018,HSMT39,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,75.4,85.1,9.7,215,Female,February,2018,Head deformed
705,09-02-2018,HSMT40,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,104.6,118.9,14.3,280,Male,February,2018,
706,09-02-2018,HSMT41,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,93.4,106.7,13.3,325,Male,February,2018,
707,09-02-2018,HSMT42,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,97.4,110.3,12.9,435,Male,February,2018,
708,09-02-2018,HSMT43,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,86.7,99.9,13.2,260,Male,February,2018,
709,09-02-2018,HSMT44,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,85.6,94.7,9.1,315,Female,February,2018,5 embryos preserved
710,09-02-2018,HSMT45,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,113,126.1,13.1,920,Female,February,2018,12 embryos preserved
711,09-02-2018,HSMT46,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,105.5,118.2,12.7,875,Female,February,2018,"10 embryos preserved, moulting"
712,09-02-2018,HSMT47,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3.5,Dead,115.3,128,12.7,820,Female,February,2018,"14 embryos preserved, moulting"
713,09-02-2018,HCDB14,Hydrophis curtus,Dandi,GillNet,5890407128248b11d7cf557cc387889b,1,NA,1,Alive,76,84.1,8.1,705,Male,February,2018,Ventral spines
714,11-02-2018,HCDB15,Hydrophis curtus,Dandi,GillNet,768b6e75792efd5fe0ac56df04ed8c2c,1,NA,0.75,Alive,51.5,58.5,7,370,Female,February,2018,
715,11-02-2018,HCDB16,Hydrophis curtus,Dandi,GillNet,fa6ceed620ac5a69f553f87664a652bf,1,NA,0.33,Dead,63.5,70.9,7.4,195,Female,February,2018,Killed after extraction by fisherman
716,11-02-2018,HCDB17,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,62.8,69.4,6.6,190,Female,February,2018,Head crushed
717,12-02-2018,HSMT48,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,90.5,101.5,11,595,Female,February,2018,
718,12-02-2018,HSMT49,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,72.5,83.5,11,215,Male,February,2018,
719,12-02-2018,HSMT50,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,65.3,74.4,9.1,165,Female,February,2018,Ribs exposed - injury from haul
720,12-02-2018,HSMT51,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,67,74.6,7.6,150,Female,February,2018,
721,12-02-2018,HSMT52,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,98.5,112.3,13.8,370,Male,February,2018,
722,12-02-2018,HSMT53,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,74.2,83.2,9,265,Female,February,2018,
723,12-02-2018,HSMT54,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,85.5,98.8,13.3,330,Male,February,2018,
724,12-02-2018,HSMT55,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,91,101.9,10.9,550,Female,February,2018,
725,12-02-2018,HSMT56,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,81.5,92.1,10.6,300,Female,February,2018,
726,12-02-2018,HSMT57,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,91,104.6,13.6,360,Male,February,2018,
727,12-02-2018,HSMT58,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,70.5,81.6,11.1,205,Male,February,2018,
728,12-02-2018,HSMT59,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,88.8,99,10.2,195,Male,February,2018,Broken from neck
729,12-02-2018,HSMT60,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,70.5,82,11.5,190,Male,February,2018,
730,12-02-2018,HSMT61,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,72.5,82.1,9.6,230,Female,February,2018,
731,12-02-2018,HSMT62,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,60.5,69,8.5,120,Male,February,2018,
732,12-02-2018,HSMT63,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,68.5,79,10.5,95,Male,February,2018,
733,12-02-2018,HSMT64,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,74,83.4,9.4,230,Female,February,2018,
734,12-02-2018,HSMT65,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Dead,73.5,82.5,9,120,Female,February,2018,
735,12-02-2018,HSMT66,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,87.7,97,9.3,395,Female,February,2018,
736,12-02-2018,HSMT67,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,82.5,95,12.5,395,Male,February,2018,
737,12-02-2018,HSMT68,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,81.5,88.5,7,530,Female,February,2018,
738,12-02-2018,HSMT69,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,78.5,88,9.5,635,Female,February,2018,
739,12-02-2018,HSMT70,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,58.5,67,8.5,180,Male,February,2018,
740,12-02-2018,HSMT71,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,59.5,66.5,7,210,Female,February,2018,
741,12-02-2018,HSMT72,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,57.5,62.5,5,135,Female,February,2018,
742,12-02-2018,HSMT73,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,72.5,81,8.5,410,Female,February,2018,
743,12-02-2018,HSMT74,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,77.5,86.5,9,565,Female,February,2018,
744,12-02-2018,HSMT75,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,56.5,66.5,10,335,Male,February,2018,
745,12-02-2018,HSMT76,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,93,104,11,850,Female,February,2018,
746,12-02-2018,HSMT77,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.33,Alive,55.5,65,9.5,235,Female,February,2018,
747,17-02-2018,HSDB109,Hydrophis schistosus,Dandi,GillNet,8010e5c744e360d4d7ceea7df866030b,1,NA,2,Alive,64.5,74.5,10,340,Female,February,2018,
748,17-02-2018,HSDB110,Hydrophis schistosus,Dandi,GillNet,97f7aa7cd9952237841843757945658f,1,NA,0.5,Alive,69,77.5,8.5,315,Female,February,2018,
749,17-02-2018,HSDB111,Hydrophis schistosus,Dandi,GillNet,97f7aa7cd9952237841843757945658f,1,NA,0.5,Alive,64.8,73.7,8.9,285,Male,February,2018,
750,17-02-2018,HCDB18,Hydrophis curtus,Dandi,GillNet,09ea49dbad59e2dc1c290076df4b0483,1,NA,2,Alive,64,70.3,6.3,255,Male,February,2018,
751,18-02-2018,HCDB19,Hydrophis curtus,Dandi,GillNet,cfed2d79cb2885f7e050754f51e717d5,1,NA,NA,Dead,48.6,54.6,6,170,Male,February,2018,"Liver damaged, mascerated"
752,19-02-2018,HCDB20,Hydrophis curtus,Dandi,GillNet,fa6ceed620ac5a69f553f87664a652bf,1,NA,0.5,Dead,65,72.2,7.2,245,Male,February,2018,Bleeding from mouth
753,19-02-2018,HCDB21,Hydrophis curtus,Dandi,GillNet,fa6ceed620ac5a69f553f87664a652bf,1,NA,0.5,Dead,78,88.9,10.9,710,Male,February,2018,Prominent ventral spines
754,19-02-2018,HSDB112,Hydrophis schistosus,Dandi,GillNet,f0a4f46c85ab8eb22cf1dd655da5af72,1,NA,1,Dead,101.8,117.2,15.4,855,Female,February,2018,
755,21-02-2018,HSDB113,Hydrophis schistosus,Dandi,Rampan,1313e518f333f924056ef62b3cb31de4,1,NA,12,Alive,55.5,64.3,8.8,235,Male,February,2018,
756,21-02-2018,HSDB114,Hydrophis schistosus,Dandi,GillNet,e73510316b62c81580c669217a08b830,1,NA,1,Alive,89.1,101.6,12.5,725,Female,February,2018,
757,21-02-2018,HCDB22,Hydrophis curtus,Dandi,GillNet,cfed2d79cb2885f7e050754f51e717d5,1,NA,1,Alive,77,87.2,10.2,900,Male,February,2018,"Blood draw clotted, stored as WB"
758,22-02-2018,HCDB23,Hydrophis curtus,Dandi,GillNet,a0baee90575cf062cc34b96dc8aa1e6d,1,NA,0.75,Alive,52.8,60.2,7.4,370,Female,February,2018,
759,22-02-2018,HCDB24,Hydrophis curtus,Dandi,GillNet,87505f0058ce3e06fe53ac14df9614a8,1,NA,0.75,Alive,53,58.2,5.2,310,Female,February,2018,
760,22-02-2018,HCDB25,Hydrophis curtus,Dandi,GillNet,dc326d064fc4f7aba6e9767c90a561d4,1,NA,0.75,Alive,53.8,60.3,6.5,270,Female,February,2018,
761,22-02-2018,HCDB26,Hydrophis curtus,Dandi,GillNet,971200d74100585ea40236b595a30b55,1,NA,1,Alive,52.8,59,6.2,280,Male,February,2018,
762,22-02-2018,HSDB115,Hydrophis schistosus,Dandi,GillNet,e2f301a15a6867877ad6be74f60a7ffe,1,NA,1,Dead,109.5,122.3,12.8,675,Female,February,2018,"8 eggs - 1 unfertilised, rest well developed, preserved intact"
763,22-02-2018,HCDB27,Hydrophis curtus,Dandi,GillNet,e2f301a15a6867877ad6be74f60a7ffe,1,NA,1,Dead,62.5,70.4,7.9,230,Male,February,2018,
764,22-02-2018,HCDB28,Hydrophis curtus,Dandi,GillNet,,1,NA,1,Dead,60.2,67.1,6.9,295,Male,February,2018,Small ventral spines
765,22-02-2018,HCDB29,Hydrophis curtus,Dandi,GillNet,,1,NA,1,Dead,73,80.8,7.8,400,Female,February,2018,Small ventral spines
766,23-02-2018,HCDB30,Hydrophis curtus,Dandi,GillNet,5ab0d90d6a4a39aa743779dffe5d6586,1,NA,2,Alive,43,47.8,4.8,230,Male,February,2018,
767,23-02-2018,HCDB31,Hydrophis curtus,Dandi,GillNet,9643f5efee2d3f83697e35e7b17570a9,1,NA,0.5,Alive,47.5,54.8,7.3,295,Female,February,2018,net pulled over 3 hours
768,23-02-2018,HCDB32,Hydrophis curtus,Dandi,GillNet,608db4dd28ffa11d80ac1b654f0f2895,1,NA,0.5,Alive,43.5,48,4.5,240,Female,February,2018,
769,24-02-2018,HCDB33,Hydrophis curtus,Dandi,GillNet,3e30cf4eed86781f364076710d348d84,1,NA,1,Alive,48.6,54.7,6.1,395,Female,February,2018,
770,24-02-2018,HCDB34,Hydrophis curtus,Dandi,GillNet,3e30cf4eed86781f364076710d348d84,1,NA,1,Alive,60.8,68.4,7.6,255,Female,February,2018,
771,24-02-2018,HSDB116,Hydrophis schistosus,Dandi,GillNet,608db4dd28ffa11d80ac1b654f0f2895,1,NA,0.75,Alive,92,102.7,10.7,905,Female,February,2018,Net pulled over 2 hours
772,25-02-2018,HSDB117,Hydrophis schistosus,Dandi,GillNet,cfed2d79cb2885f7e050754f51e717d5,1,NA,0.5,Alive,67,73.8,6.8,305,Female,February,2018,
773,26-02-2018,-,Hydrophis schistosus,Dandi,GillNet,0baf43ceb4b0a9626413bbc98dc04d95,1,NA,0.5,Alive,NA,NA,NA,NA,Female,February,2018,"Kept for 4 days, released immediately"
774,26-02-2018,-,Hydrophis schistosus,Dandi,GillNet,383f4319a1c1e7ab9ae7b0a824ec9d7c,1,NA,1,Alive,NA,NA,NA,NA,,February,2018,Relaesed immediately
775,01-03-2018,HSDB118,Hydrophis schistosus,Dandi,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,0.75,Alive,77.8,87.7,9.9,740,Female,March,2018,"Moulting, injury near cloaca"
776,01-03-2018,HSDB119,Hydrophis schistosus,Dandi,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,0.75,Alive,80,91,11,520,Female,March,2018,
777,03-03-2018,HCDB35,Hydrophis curtus,Dandi,GillNet,8010e5c744e360d4d7ceea7df866030b,1,NA,0.5,Alive,34.5,40.1,5.6,155,,March,2018,Neonate
778,03-03-2018,HSDB120,Hydrophis schistosus,Dandi,GillNet,ff5638355f1488ad485133cd448906f3,1,NA,3,Alive,102.7,116.1,13.4,775,Female,March,2018,previous day
779,03-03-2018,HSDB121,Hydrophis schistosus,Dandi,GillNet,9c37f618c826f9177b29d087d4883c6c,1,NA,1,Alive,98.2,109.8,11.6,505,Male,March,2018,
780,05-03-2018,HSMT78,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2.5,Dead,90,102.2,12.2,300,Male,March,2018,
781,05-03-2018,HSMT79,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2.5,Dead,74.5,83.1,8.6,220,Female,March,2018,
782,05-03-2018,HSMT80,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2.5,Dead,79.5,89.1,9.6,240,Female,March,2018,
783,05-03-2018,HSMT81,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2.5,Dead,74.8,85.7,10.9,250,Male,March,2018,
784,05-03-2018,HSMT82,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2.5,Alive,65.5,74.5,9,260,Female,March,2018,
785,05-03-2018,HSMT83,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2.5,Alive,74.5,85.2,10.7,335,Male,March,2018,Notch on tail
786,05-03-2018,HSMT84,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2.5,Alive,63,73.7,10.7,275,Male,March,2018,
787,05-03-2018,HSMT85,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2.5,Alive,76.5,88,11.5,395,Male,March,2018,Bleeding from mouth
788,05-03-2018,HYMT03,Hydrophis cyanocinctus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2.5,Dead,116.7,128.2,11.5,215,Male,March,2018,Liver sample take in alcohol
789,07-03-2018,HSMT86,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,84,95.2,11.2,315,Male,March,2018,"Net catch from 2 days (hauls 3, 2)"
790,07-03-2018,HSMT87,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,85.8,97.7,11.9,335,Male,March,2018,
791,07-03-2018,HSMT88,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,96.6,110.11,13.51,470,Male,March,2018,
792,07-03-2018,HSMT89,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,73.7,84.8,11.1,215,Male,March,2018,
793,07-03-2018,HSMT90,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,70,78.2,8.2,185,Female,March,2018,Bruise on ventral side of neck
794,07-03-2018,HSMT91,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,97.8,111.9,14.1,420,Male,March,2018,
795,07-03-2018,HSMT92,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,71.8,81,9.2,165,Female,March,2018,
796,07-03-2018,HSMT93,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,69.7,77.1,7.4,165,Female,March,2018,
797,09-03-2018,HSDB127,Hydrophis schistosus,,GillNet,86c02b4b5089b1d73348dbef6a29ce84,1,NA,1,Alive,82,93.1,11.1,720,Female,March,2018,From previous day
798,09-03-2018,HSDB122,Hydrophis schistosus,,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,2,Alive,76.5,87,10.5,335,Male,March,2018,
799,09-03-2018,HSDB123,Hydrophis schistosus,,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,2,Alive,70,82.5,12.5,370,Male,March,2018,
800,09-03-2018,HSDB124,Hydrophis schistosus,,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,2,Alive,65,76.5,11.5,380,Male,March,2018,
801,09-03-2018,HSDB125,Hydrophis schistosus,,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,2,Alive,64.5,74.5,10,395,Female,March,2018,
802,09-03-2018,HSDB126,Hydrophis schistosus,,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,2,Alive,78.5,89,10.5,585,Female,March,2018,
803,09-03-2018,HCDB36,Hydrophis curtus,,GillNet,9d7ed9e507a4a382700685027848d9cf,1,NA,NA,Alive,78,87,9,580,Male,March,2018,
804,09-03-2018,HSDB129,Hydrophis schistosus,,GillNet,f6b1b62f7ffb23b22cf0e94ce55726c3,1,NA,2,Dead,76.9,87.3,10.4,275,Male,March,2018,
